,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
48,6,6,6,7,7,7,7,7,7,6,7,7,7,6,7,6,7,7,5,7,6,7,7,6,6,7,6,6,7,6,5,6,7,7,7,6,7,7,7,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,5,7,6,7,6,6,7,7,7,6,7,7,6,6,6,7,7,7,7,6,7,6,7,6,7,7,6,6,6,6,6,6,7,6,6,6,6,6,7,6,7,7,6,7,7,6,6,7,6,6,7,6,6,6,6,7,6,7,6,7,6,7,6,7,7,6,7,6,6,7,6,6,7,7,6,7,7,6,7,6,7,6,6,7
49,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,7,6,7,7,6,6,7,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,7,6,6,6,7,6,7,6,6,7,7,6,7,7,6,6,7,7,6,7,6,6,7,6,6,7,6,6,7,7,7,7,6,7,6,7,6,7,6,6,7,7,6,6,7,6,6,6,7,6,6,6,6,7,7,7,5,7,6,7,6,6,7,6,6,7,7,6,6,7,6,6,7,7,6,6,7,6,6,6,7,6,6,7,7,6,7,7,6,7,6,7
50,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,7,6,6,7,6,7,6,7,6,7,6,6,7,6,7,7,6,7,7,7,6,6,7,7,6,7,6,6,7,7,6,7,7,7,6,7,6,6,7,7,7,6,7,7,6,7,6,7,6,6,7,6,7,6,7,6,7,6,6,7,7,5,7,7,7,6,7,6,6,6,6,7,7,7,7,6,6,7,6,6,7,6,7,7,6,6,7,6,6,7,6,6,7,6,7,6,7,6,7,7,6,6,7,7,6
51,7,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6,7,6,7,6,6,7,6,6,6,6,6,6,6,6,6,7,6,7,7,6,6,6,7,6,6,6,7,6,7,7,6,7,7,6,7,6,7,6,6,7,7,7,7,6,6,7,6,6,6,6,7,6,6,6,6,7,6,6,6,7,7,6,6,7,7,6,6,7,6,7,7,6,7,7,6,7,6,6,6,7,7,6,7,6,7,6,6,6,7,6,7,7,6,7,6,6,7,7,6,7,7,6,6,7,6,7,6,6,7,6,7,6,8
52,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,6,7,5,8,5,7,7,6,7,6,6,7,7,6,7,6,7,7,6,7,6,6,7,7,7,6,6,7,7,6,6,7,6,8,5,7,8,6,7,7,6,7,7,6,7,6,6,7,6,7,6,7,6,7,6,6,7,7,7,7,6,7,7,6,6,6,6,6,6,7,6,6,7,6,7,6,7,7,6,6,6,6,6,6,6,6,6,6
53,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,8,5,7,7,7,7,6,6,6,7,7,6,7,6,7,7,6,6,8,5,7,7,6,7,6,7,7,5,6,8,6,8,5,7,6,8,6,7,6,7,5,7,7,6,6,6,7,7,7,7,7,6,6,6,7,7,6,6,6,6,6,7,6,6,6,7,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6
54,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,7,6,8,6,6,7,7,6,8,6,6,7,6,7,7,7,7,6,7,7,6,7,6,6,7,7,7,6,6,7,6,8,5,7,6,7,7,7,6,6,6,7,7,7,6,8,5,8,5,8,6,7,6,7,6,6,6,6,7,7,7,7,7,7,6,7,6,7,6,6,7,6,7,6,6,6,6,7,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6
55,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,7,6,7,7,7,6,6,7,7,6,6,7,6,6,7,7,6,7,6,6,7,6,6,8,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,7,6,7,7,6,6,7,6,7,7,6,6,7,7,7,6,7,7,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6
56,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,7,6,6,7,7,6,7,7,6,7,6,7,7,6,7,7,7,6,6,7,6,7,6,7,7,6,7,6,7,7,6,6,7,7,6,6,7,7,6,7,7,7,6,6,7,7,7,6,7,6,6,8,6,7,6,6,7,6,7,6,7,7,7,6,6,6,7,6,7,7,7,6,6,7,7,13,1,0,10,9,9,7,5,5,6,7,6,6,6,6
57,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,7,6,6,6,9,5,6,7,7,6,7,6,6,6,6,7,6,6,7,7,7,7,6,6,6,7,6,7,7,6,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,7,7,6,7,6,6,6,7,7,6,6,6,7,6,7,6,7,7,6,7,7,7,6,6,7,6,7,6,6,7,6,7,7,6,6,6,7,7,6,6,7,7,6,6,7,7,6
58,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,7,7,6,7,6,6,7,7,7,6,6,7,7,7,6,6,6,6,7,7,7,6,6,6,7,7,7,6,6,7,7,6,7,6,6,7,7,6,6,7,5,7,8,7,6,6,6,6,6,7,7,7,6,7,7,6,7,6,7,7,6,7,6,7,7,7,6,7,6,7,7,6,7,6,6,6,6,6,6,6,8,7,5,6,6,7,7,7,6,6,6,6
59,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,6,7,6,7,6,6,7,6,7,5,7,6,7,7,6,6,6,7,6,6,6,7,6,7,6,6,7,6,6,7,6,7,6,7,7,6,7,6,7,5,7,7,7,6,6,7,7,6,7,6,6,6,7,6,7,7,7,6,6,6,6,6,8,7,6,6,7,7,4,7,8,7,6,7,6,6,6,7,6,7,7,7,6,6,6,7,7,7,6,6,6,6
60,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,9,9,10,10,9,8,8,8,7,6,6,7,6,6,6,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,7,7,7,7,6,6,7,6,6,7,6,6,7,6,6,6,7,6,7,6,7,6,6,6,6,7,6,6,6,7,6,6,7,6
61,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,0,1,0,0,0,0,1,2,4,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,8,7,7,7,7,7,7,7,8,7,7,8,7,6,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,8
62,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,5,4,3,2,3,3,3,4,5,6,7,6,7,7,6,7,7,6,7,7,6,7,7,7,7,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,6,6,6,7,7,6,7,7,7,7,7,7,7,7,7,6,7,7,7,8,7,7,8,7,7,8,7,7,7,8,7,7,7,7,7,6,7,7,6,7,7
63,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,5,5,5,4,4,3,2,2,3,5,6,6,7,6,8,6,7,7,7,7,7,7,8,7,7,7,7,7,6,7,6,6,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,6,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,8,6,7,7,6,7,6,7,6,7,7,7,6,7,8,6,7,7,7,7
64,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,4,3,3,1,1,1,1,2,3,4,5,4,5,7,7,6,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,6,8,7,7,7,6,8,6,7,8,7,7,7,7,7,7,7,6,8,6,7,7,6,8,6,8,6,8,6,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,6,7,7,7,7
65,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,7,7,6,5,6,4,4,6,8,8,8,8,7,7,7,6,7,6,6,7,6,7,7,6,7,7,6,6,7,6,7,6,7,6,6,7,6,7,6,7,6,6,6,7,6,6,7,6,6,8,5,7,6,7,6,7,6,7,6,7,7,7,6,6,7,7,6,7,7,6,7,6,7,6,6,7,7,6,6,7,6,6,6,7
66,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,6,6,7,6,7,6,6,6,5,6,6,6,7,7,6,6,7,6,6,7,6,7,7,6,6,6,6,6,7,7,6,6,6,7,7,6,6,6,6,7,6,7,7,6,7,6,7,6,6,7,6,7,6,6,8,5,7,6,7,6,6,7,7,7,6,7,7,7,7,7,7,7,6,6,7,7,6,7,7,7,7,7,7,6,6,7,6,7,7,6,7,6,6
67,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,7,7,7,8,7,8,8,9,8,9,9,9,9,7,7,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,6,6,6,7,6,7,7,6,7,5,7,6,6,6,5,5,6,4,6,5,5,6,5,7,5,6,6,4,6,5,6,6,7,6,7,7,6,6,6,7,7,6,7,7,6,6,7,7,7,6,6,7,6,6,7,6,7,6,7,6,6,7,6
68,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,6,6,5,5,6,6,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,6,8,6,7,7,7,7,7,7,6,6,8,6,8,6,8,6,7,7,6,8,6,7,7,7,6,6,6,6,6,6,6,6,6,5,6,6,5,4,5,6,6,6,6,7,6,5,6,5,6,5,6
69,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,7,6,7,6,7,6,7,7,6,6,7,6,7,6,6,7,6,6,7,7,7,6,6,7,6,7,7,6,7,7,7,6,6,7,6,7,7,6,7,6,7,7,6,7,6,7,6,6,7,6,6,7,6,6,7,6,7,7,6,8,6,7,6,7,6,6,6,7,6,7,6,7,7,6,7,7,6,7,7,6,6,7,6,6,7,6,6,7,6,7
70,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,7,7,8,7,8,8,8,7,8,8,8,7,7,6,6,7,7,7,8,7,7,7,6,6,6,7,6,7,6,6,7,6,6,7,6,6,6,6,6,6,6,7,6,6,7,5,7,6,7,5,6,7,5,6,7,5,7,7,5,7,6,6,8,5,7,6,7,6,6,6,7,7,7,7,7,7,6,7,7,6,7,7,6,6,7,7,6,7,7,7
71,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,4,3,2,2,2,2,2,2,3,3,4,4,5,5,6,6,6,6,6,6,5,5,6,6,7,8,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,6,7,8,6,7,7,7,8,6,7,8,6,8,7,6,8,7,7,8,6,7,8,6,7,7,6,8,7,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,6
72,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,7,7,6,7,7,6,6,8,7,6,6,6,6,7,7,6,6,7,6,6,7,7,6,6,7,6,7,6,6,7,6,6,7,6,6,7,6,7,6,7,6,7,6,6,7,6,7,7,6,7,7,6,7,7,6,7,6,7,6,7,6,6,6,6,7,6,6,7,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,7,6,6,6,7,7,6,7,6
73,7,6,6,6,6,7,7,6,6,7,7,7,6,6,6,7,7,6,6,6,6,6,7,6,6,6,7,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,7,7,6,6,7,7,6,7,7,6,6,7,6,6,7,6,6,7,7,6,6,7,6,6,6,7,6,7,6,6,7,6,6,6,6,6,6,7,6,7,6,7,7,6,7,6,7,6,6,7,6,7,6,6,7,6,7,6,6,7,5,7,6,7,7,7,6,6,7,6,7,7,6,7,7,7,6,7,6,6,7,7,6,6,6,7,7,6,6,7,6,6,7
74,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,8,9,9,8,8,8,7,7,6,6,6,7,7,7,7,7,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,7,7,6,6,7,6,7,6,7,6,6,7,5,7,5,6,7,6,6,7,5,7,6,7,6,6,6,7,6,6,6,6,7,6,7,7,6,6,7,6,6,7,6,6,6,7,6,6,7,6,7,6,6,7,6,6,6
75,6,6,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,7,7,6,7,7,7,6,6,7,6,6,6,7,7,6,7,7,6,6,6,7,7,6,6,7,6,6,7,6,6,7,6,6,7,7,6,6,5,7,6,7,7,7,6,7,6,7,6,7,7,6,7,6,6,7,6,7,6,6,7,7,6,6,6,7,7,6,7,6,7,7,7,6,7,7,6,6,7,6,6,7,7,7,6,7,6,6
76,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,6,7,6,7,6,5,9,6,6,6,6,8,7,6,7,6,6,6,6,6,7,6,6,6,6,7,6,6,7,6,6,7,6,6,7,6,7,7,7,6,6,7,6,6,7,9,7,4,6,10,7,7,5,6,7,7,8,6,5,6,8,6,6,7,6,6,7,5,7,7,6,7,7,6,7,6,6,7,7,6,7,6,7,7,6,6,6,7,6,7,7,6,7
77,6,6,6,6,6,6,6,6,6,7,7,6,7,6,6,7,6,7,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,7,7,6,7,6,6,6,7,7,6,7,6,7,7,6,7,6,6,6,6,7,6,6,7,6,6,7,7,6,6,6,7,7,6,7,7,6,6,7,6,6,7,6,7,6,7,6,7,6,7,6,7,6,7,7,6,7,7,6,6,7,6,7,5,7,7,6,6,7,6,7,6,7,6,7,7,6,7,7,7,7,6,7,7,6,6,7,6,6
78,6,7,7,7,6,6,7,6,6,6,6,6,6,7,6,6,6,6,7,6,6,7,6,7,7,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,7,7,7,7,6,6,7,7,7,6,7,7,6,7,7,6,7,7,6,7,6,6,7,7,6,7,7,7,7,6,6,7,6,6,6,7,6,6,6,6,6,7,7,6,7,6,7,6,7,6,7,6,7,7,6,6,6,7,6,7,6,6,7,6,6,7,7,6,7,6,7,6,7,6,7,6,7,6,6,7,6,7,7,6,7,6,7,7
79,6,6,6,6,6,6,6,6,6,7,7,6,7,6,6,6,6,6,6,6,6,6,6,7,6,7,6,6,7,7,7,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,7,7,6,7,7,6,7,7,7,6,6,6,7,6,7,7,6,6,7,7,6,7,6,6,7,6,6,7,6,6,7,7,6,6,7,6,6,7,6,7,7,6,6,6,6,7,7,6,7,7,7,6,7,6,7,7,6,7,6,7,6,6,7,6,6,7,7,6,7,7,6,7,7,6,6,7,7,6,7,6,7,6,6,6,7,7,6,7,6,6,7,6
80,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,8,6,5,5,6,6,7,7,6,6,7,7,6,6,7,6,7,7,6,7,6,7,7,7,7,6,7,6,7,6,7,7,6,7,6,6,6,5,7,6,6,7,6,6,7,6,7,7,6,7,6,6,6,7,7,7,7,6,7,7,6,7,7,6,7,6,6,7,6,6,7,6,6,6,7,7,6,7,6,5,8,6,6,7,6,7,7
81,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,7,6,6,7,6,7,6,7,6,6,7,7,6,6,7,7,6,7,6,7,6,6,7,7,6,7,6,7,6,7,7,7,7,6,7,7,7,7,7,7,7,6,6,7,6,7,6,7,6,6,6,6,6,6,6,7,6,7,6,7,6,7,6,7,6,7,7,6,6,7,7,6,7,7,6,6,6,7,6,7,6,6,8,6,6
82,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,7,6,7,6,9,7,8,7,7,6,4,4,4,4,4,5,5,4,5,5,6,7,7,6,7,7,7,7,7,7,6,6,7,6,7,7,6,7,6,7,6,7,6,6,7,6,7,7,6,7,7,6,6,7,6,7,6,6,7,6,6,6,7,7,6,6,6,6,7,6,7,8,7,7,7,7,7,6,6,7,7,7,8,7,7,8,6,6,7,8,6,6,8,6
83,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,6,6,7,5,5,5,5,7,7,7,6,7,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7,6,7,6,7,7,6,7,7,6,7,6,6,7,7,6,7,7,7,6,6,7,6,7,6,6,7,6,7,6,7,6,6,7,6,7,7,6,6,7,6,7,7,6,6,7,6,7,7,6,6,7,7,6,8,6,6,7
84,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,6,6,6,7,7,7,7,8,7,6,6,7,7,7,6,6,7,6,7,7,7,6,6,7,7,7,6,7,6,7,7,7,7,7,6,7,6,7,6,6,7,7,7,6,6,6,6,6,7,7,6,8,6,7,6,6,5,5,5,5,4,5,5,6,6,6,6,6,6,6,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7
85,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,7,7,6,6,7,7,7,7,6,5,8,6,6,7,6,6,6,7,7,6,7,6,7,6,7,7,6,6,7,7,7,7,6,6,6,7,6,7,7,7,6,6,7,6,7,6,7,6,6,7,6,8,5,7,6,7,7,7,6,7,6,6,6,7,7,6,7,6,7,7,7,7,6,6,7,6,6,6,7,7,7,7,6,6,7,6,6,7,6,6,7,7,6,6
86,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,6,7,6,6,7,6,6,7,6,6,7,7,6,7,6,6,7,6,6,6,7,7,6,6,7,6,7,6,7,6,6,7,7,6,6,7,7,6,7,6,7,7,6,6,7,6,6,7,7,6,6,7,6,7,6,7,7,6,6,7,7,6,7,6,6,7,7,7,6,7,6,6,7,7,6,6,7,6,6
87,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,6,7,7,6,6,7,6,6,6,7,7,6,6,6,6,7,7,6,6,7,6,6,7,6,6,6,7,7,6,7,6,7,7,6,6,7,7,7,6,6,7,7,6,6,6,7,6,7,6,6,7,6,7,6,7,7,6,7,6,7,6,6,7,6,7,6,7,6,6,7,6,6,7,7,7,7,7,7,6,7,7,6,6,6,7,6
88,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,7,7,6,6,7,6,9,6,4,6,7,7,7,6,6,6,7,7,6,7,6,7,6,7,7,6,7,7,6,6,6,7,7,8,7,2,4,8,4,12,11,1,12,2,7,8,7,5,7,7,6,7,7,7,6,7,6,6,7,6,7,6,7,6,7,7,7,6,6,8,6,6,8,7,7,5,6,7,7,6,7,7,6,7,6,6,7,6,7,7,7,6
89,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,8,7,6,6,6,7,7,7,7,7,7,7,6,7,7,7,7,7,6,7,7,7,7,6,7,7,6,7,7,7,7,7,6,6,7,8,8,2,1,13,0,0,12,6,6,4,6,7,5,6,7,6,7,7,7,7,6,7,6,7,7,6,7,7,7,7,6,6,7,6,7,7,6,6,7,7,7,7,7,6,7,6,6,7,6,7,7
90,6,6,6,6,7,6,6,6,7,6,6,7,7,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,7,6,6,7,7,7,5,6,7,7,6,6,7,7,6,6,7,6,6,7,6,6,6,7,6,6,6,7,6,7,6,7,6,7,7,7,6,6,7,6,6,7,7,7,7,6,7,6,7,7,6,7,6,7,6,7,7,6,7,6,6,7,7,6,7,6,7,6,7,6,8,6,7,6,6,7,7,5,7,6,7,6,5,10,4,7,7,7,6,6,7,7,7,7,7
91,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,6,6,6,7,7,6,7,6,7,7,6,7,6,6,7,6,6,7,7,6,7,7,7,6,6,7,7,7,6,6,7,7,6,6,6,7,6,6,6,7,7,7,6,6,7,7,7,6,7,6,7,7,6,7,6,6,7,6,7,6,6,6,7,6,6,6,7,6,7,7,6,6,7,6,7,6,6,7,7,6,7,7,6,6,6,6,7,6,7,6,6,6,6,7,6,7,7,7,7,6,6,7,7,6,6,7,6,6,7,6,6,7,6,7,7
92,7,7,7,7,7,7,6,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,6,7,7,7,7,7,7,7,7,7,6,7,6,7,7,6,7,7,7,6,6,7,6,6,6,7,6,6,6,7,7,7,6,6,7,6,5,6,7,7,7,7,6,6,7,7,6,6,7,6,6,7,7,6,6,7,6,6,7,6,7,6,7,7,5,6,7,8,6,5,7,6,7,7,7,7,6,6,7,8,6,6,6,7,7,6,6,7,7,6,5,7,7,6,7,6,7,7,6,6
93,6,7,6,6,7,7,7,7,6,6,6,7,6,7,6,6,7,6,7,7,6,7,7,6,6,5,8,7,6,7,6,6,7,7,6,6,6,7,7,7,7,6,7,6,6,7,7,7,6,6,7,7,7,5,7,8,7,6,6,7,7,6,6,7,7,6,6,7,7,7,6,7,6,7,6,6,6,7,7,6,7,6,6,7,6,6,7,7,6,6,6,6,7,7,7,3,5,10,9,10,2,4,5,9,8,6,6,8,6,6,6,6,7,6,7,7,6,7,7,7,7,6,7,6,7,7,6,7,5,7,5,8,5,8,5,7,6,7,6
94,7,6,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,7,7,7,6,6,6,6,6,7,6,6,7,6,7,7,5,7,7,7,6,6,7,6,7,6,7,7,6,6,6,7,7,6,6,6,6,7,7,6,6,7,7,6,7,7,6,6,7,6,7,6,6,6,7,6,6,7,6,6,7,6,6,6,8,6,6,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,6,7,7,7,6,7,5,7,6,6,7,7,7,7,6,6,7
95,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,7,6,7,7,6,7,6,6,7,6,6,6,7,6,6,7,9,10,7,7,6,7,6,6,7,7,6,6,7,6,7,6,7,7,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,7,6,7,6,7,6,6,7,6,7,6,7,6,6,7,6,7,6,6,6,7,5,7,7,6,7,6,6,6,6,7,7
96,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,5,5,6,6,6,6,7,7,9,8,7,7,6,7,7,6,7,6,6,6,6,7,6,7,7,7,7,7,7,6,7,7,7,6,7,6,7,6,7,7,7,6,7,7,7,6,7,6,7,7,7,7,7,7,7,7,7,7,6,5,4,5,5,6,5,5,5,5,6,4,4,5,6,7,7,7,6,6,7,6,7,7,6,8,7
